Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,BioProject,Library Name,tissue,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,BioSampleModel,Cultivar,dev_stage,Collection_Date,AGE,isolate,Ecotype,treatment,replicate,source_name,HOST,collected_by,isolation_source,GEO_Accession (exp),sample_type,lat_lon,strain,BIOMATERIAL_PROVIDER,id,BREED,genotype,sex,disease_stage,disease,infected_with,treatment_time,tree_number,Developmental_stage,temp,env_broad_scale,env_local_scale,env_medium,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_status,Sample_name,Submitter_Id,host_tissue_sampled,infection,Development_stage,lab_host,PHENOTYPE,Month,Scientific_Name,ENA_first_public,common_name,cell_type,Host_disease,external_id,INSDC_first_public,INSDC_last_update,population,altitude,replicates,samp_size,isol_growth_condt,geographic_location_(country_and/or_sea),Note,height_or_length,Biological_Replicate,Host_age,sequencer,tissue_type,host_sex,host_subject_id,species_in_sample,sub_species,rootstock,samp_vol_we_dna_ext,scion,collection_method,host_common_name,host_dry_mass,host_genotype,host_height,host_length,host_life_stage,host_phenotype,host_subspecf_genlin,host_symbiont,host_taxid,host_tot_mass,misc_param,neg_cont_type,omics_observ_id,organism_count,oxy_stat_samp,perturbation,pos_cont_type,samp_collect_device,samp_mat_process,samp_store_dur,samp_store_loc,samp_store_temp,source_material_id,biol_stat,host_blood_press_diast,host_blood_press_syst,host_body_habitat,host_body_product,host_body_temp,host_color,Host_diet,host_family_relationship,host_growth_cond,host_last_meal,host_shape,host_substrate,rel_to_oxygen,samp_capt_status,samp_dis_stage,samp_salinity,size_frac,cell_line,geographic_location_(region_and_locality),growth_protocol,insert_size_n (exp)
SRR8658359,RNA-Seq,300,10941840600,SAMN10995435,3684115274,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5456063,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Panonychus citri,ILLUMINA,2019-09-04T00:00:00Z,Pc_sus_1,SRP187337,2019-03-02T19:48:00Z,1,PRJNA524036,Pc_SUS_1,whole body,China,Asia,China: Chongqing,Invertebrate,,,2018-06-28,,Chongqing,,,,,citrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8658360,RNA-Seq,300,9797829900,SAMN10995434,3297176118,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5456062,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Panonychus citri,ILLUMINA,2019-09-04T00:00:00Z,Pc_YX_3,SRP187337,2019-03-02T19:46:00Z,1,PRJNA524036,Pc_YX_3,whole body,China,Asia,China:Yunnan,Invertebrate,,,2018-06-28,,Yunnan,,,,,citrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9044092,RNA-Seq,300,27300967800,SAMN11621156,10672729757,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5820631,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-11T00:00:00Z,blossomed flower,SRP194201,2019-05-11T05:56:00Z,1,PRJNA497956,blossomed flower,blossomed flower,China,Asia,China,Plant,Hongkong kumquat,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9044180,RNA-Seq,300,19614128400,SAMN11621156,7625707871,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5820719,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-11T00:00:00Z,blossomed flower,SRP194201,2019-05-11T09:34:00Z,1,PRJNA497956,blossomed flower,blossomed flower,China,Asia,China,Plant,Hongkong kumquat,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9037536,RNA-Seq,300,9123995700,SAMN11608972,3244508849,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5814682,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-09T00:00:00Z,4 day-5day flower bud,SRP194201,2019-05-09T21:07:00Z,1,PRJNA497956,4 days-5 days flower bud,4 days-5 days flower bud,China,Asia,China,Plant,Hongkong kumquat,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9037765,RNA-Seq,300,8919425700,SAMN11608972,3132856793,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5814911,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-09T00:00:00Z,4 day-5day flower bud,SRP194201,2019-05-09T22:03:00Z,1,PRJNA497956,4 days-5 days flower bud,4 days-5 days flower bud,China,Asia,China,Plant,Hongkong kumquat,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11801814,RNA-Seq,300,8670148200,SAMN14590001,2951849059,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8353267,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Diaphorina citri,ILLUMINA,2020-07-13T00:00:00Z,CLasACP-4,SRP261947,2020-05-16T05:45:00Z,1,PRJNA624973,CLasACP-4,salivary glands,China,Asia,China:Ganzhou,Invertebrate,,,2019-07-10,,Jiangxi,,,,,Citrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11801815,RNA-Seq,300,7970892600,SAMN14590000,2657891240,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8353266,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Diaphorina citri,ILLUMINA,2020-07-13T00:00:00Z,CLasACP-3,SRP261947,2020-05-16T05:59:00Z,1,PRJNA624973,CLasACP-3,salivary glands,China,Asia,China:Ganzhou,Invertebrate,,,2019-07-10,,Jiangxi,,,,,Citrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11801816,RNA-Seq,300,9469835100,SAMN14589999,3175733478,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8353265,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Diaphorina citri,ILLUMINA,2020-07-13T00:00:00Z,CLasACP-2,SRP261947,2020-05-16T05:50:00Z,1,PRJNA624973,CLasACP-2,salivary glands,China,Asia,China:Ganzhou,Invertebrate,,,2019-07-10,,Jiangxi,,,,,Citrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11801817,RNA-Seq,300,9854412600,SAMN14589997,3315800748,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8353264,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Diaphorina citri,ILLUMINA,2020-07-13T00:00:00Z,CLasACP-1,SRP261947,2020-05-16T05:48:00Z,1,PRJNA624973,CLasACP-1,salivary glands,China,Asia,China:Ganzhou,Invertebrate,,,2019-07-10,,Jiangxi,,,,,Citrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11801818,RNA-Seq,300,8415355800,SAMN14589996,2811480750,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8353263,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Diaphorina citri,ILLUMINA,2020-07-13T00:00:00Z,ACP-4,SRP261947,2020-05-16T05:46:00Z,1,PRJNA624973,ACP-4,salivary glands,China,Asia,China:Ganzhou,Invertebrate,,,2019-07-10,,Jiangxi,,,,,Citrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11801819,RNA-Seq,300,8124726900,SAMN14589995,2723682921,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8353262,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Diaphorina citri,ILLUMINA,2020-07-13T00:00:00Z,ACP-3,SRP261947,2020-05-16T05:48:00Z,1,PRJNA624973,ACP-3,salivary glands,China,Asia,China:Ganzhou,Invertebrate,,,2019-07-10,,Jiangxi,,,,,Citrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11801820,RNA-Seq,300,7994442600,SAMN14589994,2678020883,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8353261,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Diaphorina citri,ILLUMINA,2020-07-13T00:00:00Z,ACP-2,SRP261947,2020-05-16T05:56:00Z,1,PRJNA624973,ACP-2,salivary glands,China,Asia,China:Ganzhou,Invertebrate,,,2019-07-10,,Jiangxi,,,,,Citrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11801821,RNA-Seq,300,7527935100,SAMN14589992,2528129557,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8353260,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Diaphorina citri,ILLUMINA,2020-07-13T00:00:00Z,ACP-1,SRP261947,2020-05-16T06:28:00Z,1,PRJNA624973,ACP-1,salivary glands,China,Asia,China:Ganzhou,Invertebrate,,,2019-07-10,,Jiangxi,,,,,Citrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2123649,RNA-Seq,202,8332638168,SAMN03892724,5160344361,COLLEGE OF PLANT PROTECTION,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1114603,Illumina HiSeq 2000,PAIRED,unspecified,TRANSCRIPTOMIC,Aphis citricidus,ILLUMINA,2016-04-19T00:00:00Z,transcriptome of Toxoptera citricida,SRP061410,2015-08-05T10:47:00Z,1,PRJNA290574,,whole body parts,China,Asia,China: Chongqing,Invertebrate,,all developmental stages of nymphs and adults,2012-04-19,all developmental stages,,,,,,Citrus sinensis,Feng Shang,,,,29.82 N 106.42 E,,"a screen house in the farms at the Southwest University\, Chongqing\, China",,brown citrus aphid,,female,,,,,,,25,,,,,,,,,,tender stem,,,,,,,,,,,,,,,400M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9050977,RNA-Seq,300,6538378800,SAMN11632815,2451175139,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5827294,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-13T00:00:00Z,40 days immature fruit,SRP194201,2019-05-13T22:26:00Z,1,PRJNA497956,40 days immature fruit,40 days immature fruit,China,Asia,China,Plant,Hongkong kumquat,young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9050984,RNA-Seq,300,8519829000,SAMN11632815,2868035746,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5827301,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-13T00:00:00Z,40 days immature fruit,SRP194201,2019-05-13T22:47:00Z,1,PRJNA497956,40 days immature fruit,40 days immature fruit,China,Asia,China,Plant,Hongkong kumquat,young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9051106,RNA-Seq,300,7394882400,SAMN11637854,2759799275,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5827423,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-14T00:00:00Z,80 days immature fruit,SRP194201,2019-05-14T01:59:00Z,1,PRJNA497956,80 days immature fruit,80 days immature fruit,China,Asia,China,Plant,Hongkong kumquat,young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9051170,RNA-Seq,300,6505416900,SAMN11637854,2433560395,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5827487,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-14T00:00:00Z,80 days immature fruit,SRP194201,2019-05-14T01:58:00Z,1,PRJNA497956,80 days immature fruit,80 days immature fruit,China,Asia,China,Plant,Hongkong kumquat,young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9051239,RNA-Seq,300,6653077200,SAMN11638029,2292131530,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5827556,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-14T00:00:00Z,yellow-mature fruit,SRP194201,2019-05-14T02:56:00Z,1,PRJNA497956,yellow-mature fruit,yellow-mature fruit,China,Asia,China,Plant,Hongkong kumquat,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9051240,RNA-Seq,300,7553576100,SAMN11638029,2573337809,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5827557,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-14T00:00:00Z,yellow-mature fruit,SRP194201,2019-05-14T03:22:00Z,1,PRJNA497956,yellow-mature fruit,yellow-mature fruit,China,Asia,China,Plant,Hongkong kumquat,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9051254,RNA-Seq,300,9115943100,SAMN11638138,3135772566,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5827571,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-14T00:00:00Z,red-mature fruit,SRP194201,2019-05-14T04:53:00Z,1,PRJNA497956,red-mature fruit,red-mature fruit,China,Asia,China,Plant,Hongkong kumquat,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9051356,RNA-Seq,300,9420345600,SAMN11638138,3394249958,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5827673,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-14T00:00:00Z,red-mature fruit,SRP194201,2019-05-14T06:01:00Z,1,PRJNA497956,red-mature fruit,red-mature fruit,China,Asia,China,Plant,Hongkong kumquat,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11829505,RNA-Seq,300,9594277500,SAMN14996374,2885774376,INDIAN AGRICULTURAL RESEARCH INSTITUTE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8380044,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Diaphorina citri,ILLUMINA,2021-04-30T00:00:00Z,P-CLas,SRP262782,2020-05-22T01:45:00Z,1,PRJNA634436,P-Negative,Insect,India,Asia,India: New Delhi,Invertebrate,,,2018-02,,India,,,,,Citrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11829506,RNA-Seq,300,9796487100,SAMN14996373,2920979645,INDIAN AGRICULTURAL RESEARCH INSTITUTE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8380043,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Diaphorina citri,ILLUMINA,2021-04-30T00:00:00Z,P+CLas2,SRP262782,2020-05-22T01:27:00Z,1,PRJNA634436,DC2,Insect,India,Asia,India: New Delhi,Invertebrate,,,2018-02,,India,,,,,Citrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11829507,RNA-Seq,300,11576000100,SAMN14996372,3443605303,INDIAN AGRICULTURAL RESEARCH INSTITUTE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8380042,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Diaphorina citri,ILLUMINA,2021-04-30T00:00:00Z,P+CLas1,SRP262782,2020-05-22T01:32:00Z,1,PRJNA634436,DC1,Insect,India,Asia,India: New Delhi,Invertebrate,,,2018-02,,India,,,,,Citrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9028958,RNA-Seq,300,6325828500,SAMN11604255,2465568034,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5806435,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-08T00:00:00Z,shoot,SRP194201,2019-05-08T10:20:00Z,1,PRJNA497956,shoot,shoot,China,Asia,China,Plant,Hongkong kumquat,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9029104,RNA-Seq,300,7138664700,SAMN11604255,2762477342,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5806545,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-08T00:00:00Z,shoot,SRP194201,2019-05-08T10:51:00Z,1,PRJNA497956,shoot,shoot,China,Asia,China,Plant,Hongkong kumquat,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9031914,RNA-Seq,300,8946273900,SAMN11606776,3145570729,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5809176,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-09T00:00:00Z,24-hours flower bud,SRP194201,2019-05-09T03:54:00Z,1,PRJNA497956,24-hours flower bud,24-hours flower bud,China,Asia,China,Plant,Hongkong kumquat,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9032266,RNA-Seq,300,8940287700,SAMN11606776,3131124862,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5809529,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-09T00:00:00Z,24-hours flower bud,SRP194201,2019-05-09T07:31:00Z,1,PRJNA497956,24-hours flower bud,24-hours flower bud,China,Asia,China,Plant,Hongkong kumquat,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9008960,RNA-Seq,300,6983081100,SAMN11571151,2622044514,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5787138,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-04T00:00:00Z,Root,SRP194201,2019-05-03T23:08:00Z,1,PRJNA497956,Root,root,China,Asia,China,Plant,Hongkong kumquat,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9008962,RNA-Seq,300,6465706200,SAMN11571151,2404984229,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5787140,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-04T00:00:00Z,Root,SRP194201,2019-05-04T02:34:00Z,1,PRJNA497956,Root,root,China,Asia,China,Plant,Hongkong kumquat,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9008983,RNA-Seq,300,6441898800,SAMN11571154,2369996400,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5787161,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus hindsii,ILLUMINA,2019-05-04T00:00:00Z,stem,SRP194201,2019-05-04T02:31:00Z,1,PRJNA497956,stem,stem,China,Asia,China,Plant,Hongkong kumquat,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
